timestamp,pod,app,phase,pod_ready,ready_containers,total_containers,restart_count,container_restarts,container_states,api_pod_count,node,all_nodes_ready,node_states
2026-09-10T18:36:55.003Z,api-fd7cfdd89-lm2bq,api,Running,True,1,1,3,"{""api"": 3}","{""api"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:36:55.003Z,jaeger-7cc9b664cc-l7j8l,jaeger,Running,True,1,1,0,"{""jaeger"": 0}","{""jaeger"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:36:55.003Z,otel-collector-7c765745bf-kgnz4,otel-collector,Running,True,1,1,0,"{""otel-collector"": 0}","{""otel-collector"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:36:55.003Z,postgres-676cc4986c-d4nsp,postgres,Running,True,1,1,0,"{""postgres"": 0}","{""postgres"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:36:55.003Z,prometheus-59f5cf7468-5j5v2,prometheus,Running,True,1,1,0,"{""prometheus"": 0}","{""prometheus"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:36:55.003Z,rabbitmq-5cdf8f76b7-5w84p,rabbitmq,Running,True,1,1,0,"{""rabbitmq"": 0}","{""rabbitmq"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:36:55.003Z,worker-5fc94dd887-hsctd,worker,Running,True,1,1,0,"{""worker"": 0}","{""worker"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:00.003Z,api-fd7cfdd89-lm2bq,api,Running,True,1,1,3,"{""api"": 3}","{""api"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:00.003Z,jaeger-7cc9b664cc-l7j8l,jaeger,Running,True,1,1,0,"{""jaeger"": 0}","{""jaeger"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:00.003Z,otel-collector-7c765745bf-kgnz4,otel-collector,Running,True,1,1,0,"{""otel-collector"": 0}","{""otel-collector"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:00.003Z,postgres-676cc4986c-d4nsp,postgres,Running,True,1,1,0,"{""postgres"": 0}","{""postgres"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:00.003Z,prometheus-59f5cf7468-5j5v2,prometheus,Running,True,1,1,0,"{""prometheus"": 0}","{""prometheus"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:00.003Z,rabbitmq-5cdf8f76b7-5w84p,rabbitmq,Running,True,1,1,0,"{""rabbitmq"": 0}","{""rabbitmq"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:00.003Z,worker-5fc94dd887-hsctd,worker,Running,True,1,1,0,"{""worker"": 0}","{""worker"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:05.004Z,api-fd7cfdd89-lm2bq,api,Running,True,1,1,3,"{""api"": 3}","{""api"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:05.004Z,jaeger-7cc9b664cc-l7j8l,jaeger,Running,True,1,1,0,"{""jaeger"": 0}","{""jaeger"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:05.004Z,otel-collector-7c765745bf-kgnz4,otel-collector,Running,True,1,1,0,"{""otel-collector"": 0}","{""otel-collector"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:05.004Z,postgres-676cc4986c-d4nsp,postgres,Running,True,1,1,0,"{""postgres"": 0}","{""postgres"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:05.004Z,prometheus-59f5cf7468-5j5v2,prometheus,Running,True,1,1,0,"{""prometheus"": 0}","{""prometheus"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:05.004Z,rabbitmq-5cdf8f76b7-5w84p,rabbitmq,Running,True,1,1,0,"{""rabbitmq"": 0}","{""rabbitmq"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:05.004Z,worker-5fc94dd887-hsctd,worker,Running,True,1,1,0,"{""worker"": 0}","{""worker"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:10.004Z,api-fd7cfdd89-lm2bq,api,Running,True,1,1,3,"{""api"": 3}","{""api"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:10.004Z,jaeger-7cc9b664cc-l7j8l,jaeger,Running,True,1,1,0,"{""jaeger"": 0}","{""jaeger"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:10.004Z,otel-collector-7c765745bf-kgnz4,otel-collector,Running,True,1,1,0,"{""otel-collector"": 0}","{""otel-collector"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-10T18:37:10.004Z,postgres-676cc4986c-d4nsp,postgres,Running,True,1,1,0,"{""postgres"": 0}","{""postgres"": ""running""}",1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
